LAI,Lwin,PPT,Pa,Rg,Ta,U,VPD,ea,ustar
0,321,0,99.3,718.000,22.400,1.922,1.396,1.312,0.1715
0,324,0,99.3,707.000,23.000,1.788,1.537,1.270,NaN
0,326,0,99.2,683.000,23.800,1.609,1.675,1.271,0.2565
0,327,0,99.2,640.000,24.300,1.431,1.814,1.222,0.1591
0,327,0,99.1,588.000,24.600,1.475,1.853,1.238,0.0557
0,328,0,99.1,524.000,24.700,1.520,1.874,1.236,0.2449
0,327,0,99.1,453.000,25.200,1.431,1.966,1.238,0.1411
0,328,0,99.1,369.000,25.300,1.341,1.990,1.233,0.2650
0,327,0,99,280.000,25.300,1.475,2.016,1.207,0.3132
0,325,0,99,189.000,25.100,1.609,1.992,1.193,0.2335
0,323,0,99,99.000,24.800,1.632,1.988,1.140,0.2227
0,322,0,99,27.000,24.100,1.654,1.847,1.153,0.0872
0,319,0,99,0.000,22.400,2.302,1.428,1.279,0.0500
0,315,0,99,0.000,20.700,2.950,1.162,1.277,0.0224
0,314,0,98.9,0.000,19.500,2.436,0.966,1.299,0.0469
0,314,0,98.9,0.000,18.800,1.922,0.866,1.302,0.0316
0,314,0,99,0.000,19.200,2.280,0.959,1.264,0.0265
0,309,0,98.9,0.000,16.400,2.638,0.522,1.341,0.1109
0,307,0,98.9,0.000,16.101,2.190,0.511,1.318,0.0224
0,306,0,98.9,0.000,15.400,1.743,0.425,1.323,0.0245
0,305,0,98.9,0.000,15.400,1.967,0.387,1.362,0.0510
0,307,0,98.9,0.000,16.200,2.190,0.479,1.361,0.0424
0,307,0,98.9,0.000,16.200,2.481,0.492,1.348,0.0283
0,305,0,98.9,0.000,15.700,2.772,0.435,1.347,0.0436
0,269,0,99,0.000,15.200,2.928,0.302,1.424,0.5671
0,306,0,98.9,0.000,15.600,3.085,0.229,1.542,0.2005
0,306,0,98.9,0.000,15.600,2.615,0.181,1.590,0.1995
0,306,0,98.8,0.000,15.200,2.146,0.137,1.590,0.1556
0,306,0,98.8,0.000,14.500,2.280,0.084,1.566,0.1300
0,307,0,98.8,0.000,14.400,2.414,0.051,1.588,0.1342
0,307,0,98.8,0.000,14.300,2.481,0.031,1.598,0.2168
0,307,0,98.8,0.000,13.900,2.548,0.006,1.581,0.1575
0,310,0,98.8,0.000,13.800,2.481,0.000,1.577,0.1404
0,321,0,98.8,0.000,14.200,2.414,0.000,1.618,0.1269
0,332,0,98.8,0.000,14.600,2.459,0.000,1.661,0.1952
0,337,0,98.8,0.000,14.700,2.503,0.000,1.671,0.2524
0,342,0,98.7,7.000,14.900,2.816,0.000,1.693,0.3043
0,319,0,98.7,51.000,15.200,3.129,0.007,1.719,0.2958
0,310,0,98.7,123.000,16.000,3.845,0.056,1.760,0.4334
0,314,0,98.7,213.000,17.100,4.560,0.133,1.816,0.4574
0,322,0,98.7,276.000,18.500,5.253,0.234,1.894,0.5017
0,332,0,98.7,360.000,20.400,5.946,0.417,1.978,0.5586
0,361,0,98.7,416.000,21.900,6.415,0.615,2.011,0.5923
0,370,0,98.7,339.000,22.800,6.884,0.758,2.016,0.4783
0,361,0,98.7,488.000,23.800,7.488,0.899,2.047,0.6963
0,380,0,98.6,403.000,24.100,8.091,0.973,2.027,0.7727
0,387,0,98.6,296.000,24.100,7.756,0.970,2.030,0.7628
0,375,0,98.5,491.000,24.800,7.421,1.105,2.023,0.7011
0,372,0,98.4,499.000,25.100,8.024,1.189,1.996,0.6836
0,377,0,98.3,488.000,25.600,8.628,1.294,1.987,0.7534
0,388,0,98.3,373.000,25.700,8.740,1.348,1.953,0.7444
0,390,0,98.3,321.000,26.000,8.851,1.372,1.988,0.8147
0,395,0,98.3,156.000,25.100,8.203,1.141,2.044,0.7168
0,399,0,98.2,87.000,24.600,7.555,0.996,2.095,0.6667
0,397,0,98,62.000,23.900,7.846,0.819,2.145,0.5946
0,388,0,98,96.000,23.500,8.136,0.710,2.184,0.6397
0,399,0,98,59.000,23.500,8.427,0.669,2.225,0.6330
0,409,0,98.1,14.000,23.000,8.717,0.542,2.265,0.6555
0,405,2.2,98.1,7.000,21.100,7.868,0.153,2.348,NaN
0,401,3.8,98.1,2.000,19.500,7.019,0.014,2.252,NaN
0,391,6,98.2,0.000,17.700,8.047,0.000,2.024,NaN
0,384,2.2,98.3,0.000,16.500,9.075,0.000,1.876,NaN
0,372,0.8,98.4,1.000,14.800,8.471,0.039,1.643,NaN
0,366,0.6,98.5,1.000,13.800,7.868,0.024,1.553,NaN
0,367,0.2,98.6,1.000,13.700,8.203,0.030,1.537,NaN
0,363,0,98.6,0.000,13.500,8.538,0.054,1.492,0.8499
0,360,0,98.7,0.000,12.900,8.136,0.085,1.402,0.9946
0,354,0,98.7,0.000,12.600,7.734,0.134,1.324,1.0075
0,317,0,98.8,0.000,12.200,6.907,0.132,1.288,0.7006
0,271,0,98.9,0.000,11.500,6.080,0.132,1.224,0.5130
0,273,0,98.9,0.000,10.900,6.326,0.123,1.181,0.4981
0,293,0,98.9,0.000,10.700,6.571,0.106,1.180,0.5127
0,257,0,99.2,0.000,10.900,6.348,0.163,1.140,0.0361
0,262,0,99.1,0.000,10.100,6.124,0.146,1.090,0.5620
0,259,0,99.1,0.000,9.400,5.297,0.130,1.049,0.4283
0,256,0,99.2,0.000,9.000,4.470,0.129,1.019,0.3929
0,254,0,99.2,0.000,8.600,3.979,0.118,0.998,0.3816
0,253,0,99.2,0.000,7.900,3.487,0.069,0.996,0.2657
0,251,0,99.3,0.000,7.600,3.688,0.036,1.008,0.2694
0,250,0,99.3,0.000,7.500,3.889,0.028,1.008,0.3181
0,248,0,99.3,0.000,7.300,3.912,0.024,0.999,0.2782
0,246,0,99.3,0.000,7.000,3.934,0.013,0.988,0.2814
0,245,0,99.4,0.000,6.800,4.001,0.015,0.973,0.2830
0,244,0,99.4,0.000,6.700,4.068,0.024,0.957,0.2990
0,242,0,99.5,7.000,6.400,4.381,0.026,0.935,0.2830
0,240,0,99.5,61.000,6.500,4.694,0.044,0.924,0.2874
0,241,0,99.5,148.000,7.500,5.119,0.094,0.942,0.3240
0,244,0,99.6,245.000,8.400,5.543,0.170,0.932,0.4807
0,247,0,99.6,341.000,9.500,5.744,0.262,0.924,0.4459
0,250,0,99.6,432.000,10.600,5.946,0.370,0.908,0.4792
0,253,0,99.6,514.000,11.500,5.677,0.501,0.855,0.4171
0,258,0,99.7,583.000,12.500,5.409,0.618,0.831,0.4827
0,261,0,99.6,641.000,13.200,5.432,0.707,0.809,0.4173
0,264,0,99.6,688.000,14.300,5.454,0.830,0.799,0.5091
0,266,0,99.7,722.000,14.800,5.186,0.990,0.692,0.3999
0,270,0,99.6,738.000,15.700,4.917,1.140,0.642,0.5516
0,271,0,99.6,745.000,16.200,4.582,1.260,0.580,0.4442
0,273,0,99.6,730.000,16.600,4.247,1.342,0.546,0.3483
0,274,0,99.5,702.000,16.900,3.777,1.400,0.524,0.3910
0,275,0,99.5,658.000,17.200,3.308,1.421,0.540,0.3428
0,275,0,99.5,604.000,17.300,3.040,1.464,0.509,0.2117
0,275,0,99.5,538.000,17.500,2.772,1.476,0.522,0.3750
0,275,0,99.4,456.000,17.600,2.436,1.478,0.533,0.3431
0,275,0,99.4,359.000,17.500,2.101,1.498,0.500,0.0173
0,274,0,99.4,285.000,17.600,1.676,1.506,0.505,0.1884
0,272,0,99.3,188.000,17.600,1.252,1.530,0.481,0.1500
0,271,0,99.4,98.000,17.200,1.118,1.464,0.496,0.0883
0,270,0,99.3,27.000,16.500,0.983,1.331,0.544,0.0510
0,269,0,99.3,0.000,16.000,0.738,1.270,0.547,0.0520
0,268,0,99.3,0.000,15.500,0.492,1.224,0.535,0.0224
0,268,0,99.3,0.000,14.800,1.341,1.118,0.564,0.0173
0,269,0,99.3,0.000,14.300,2.190,1.066,0.562,0.0141
0,266,0,99.3,0.000,13.200,1.743,0.935,0.581,0.0141
0,265,0,99.3,0.000,12.800,1.296,0.892,0.586,0.0200
0,264,0,99.3,0.000,12.900,1.520,0.905,0.582,0.0265
0,263,0,99.3,0.000,12.000,1.743,0.780,0.621,0.0447
0,263,0,99.2,0.000,10.900,2.190,0.678,0.625,0.0100
0,261,0,99.2,0.000,9.700,2.638,0.544,0.659,0.0200
0,262,0,99.2,0.000,9.900,1.855,0.528,0.691,0.0100
0,261,0,99.2,0.000,9.800,1.073,0.499,0.712,0.0933
0,302,0,99,0.000,6.900,1.498,0.230,0.765,0.0632
0,261,0,99.2,0.000,8.200,1.922,0.359,0.728,0.0387
0,262,0,99.2,0.000,8.300,1.945,0.394,0.700,0.0469
0,261,0,99.2,0.000,7.500,1.967,0.326,0.711,0.0141
0,261,0,99.2,0.000,7.600,1.878,0.318,0.725,0.0500
0,259,0,99.2,0.000,7.300,1.788,0.287,0.735,0.0671
0,259,0,99.2,0.000,7.500,1.900,0.309,0.727,0.0332
0,259,0,99.2,0.000,7.400,2.012,0.297,0.733,0.0245
0,259,0,99.2,0.000,7.500,1.587,0.296,0.741,0.0332
0,260,0,99.2,0.000,7.500,1.162,0.286,0.750,0.0520
0,260,0,99.2,0.000,6.600,1.565,0.234,0.740,0.0742
0,261,0,99.2,0.000,7.300,1.967,0.257,0.765,0.0100
0,260,0,99.3,7.000,6.100,1.900,0.177,0.764,0.0520
0,260,0,99.3,59.000,6.200,1.833,0.178,0.769,0.0849
0,261,0,99.3,143.000,7.500,1.743,0.202,0.834,0.1439
0,263,0,99.3,237.000,10.000,1.654,0.302,0.925,0.1775
0,267,0,99.4,330.000,12.200,2.503,0.456,0.964,0.2337
0,272,0,99.4,419.000,14.000,3.353,0.624,0.974,0.2516
0,277,0,99.3,501.000,15.800,4.180,0.880,0.914,0.3295
0,281,0,99.3,570.000,17.000,5.007,1.087,0.849,0.3536
0,284,0,99.3,629.000,17.600,4.806,1.200,0.811,0.4442
0,286,0,99.3,674.000,18.300,4.605,1.302,0.799,0.3338
0,290,0,99.2,707.000,19.000,4.850,1.413,0.782,0.4698
0,291,0,99.2,727.000,19.400,5.096,1.485,0.766,0.3693
0,295,0,99.2,727.000,20.000,4.962,1.569,0.767,0.3967
0,295,0,99.1,717.000,20.300,4.828,1.620,0.760,0.4434
0,299,0,99.1,687.000,20.900,4.739,1.696,0.774,0.4254
0,302,0,99.1,642.000,21.100,4.649,1.735,0.766,0.3458
0,303,0,99,578.000,21.400,4.895,1.762,0.785,0.4052
0,308,0,99,512.000,21.500,5.141,1.767,0.795,0.4789
0,310,0,99,440.000,21.600,5.119,1.773,0.805,0.4012
0,310,0,99,356.000,21.700,5.096,1.758,0.836,0.5356
0,310,0,99,266.000,21.500,4.895,1.708,0.854,0.3466
0,310,0,99,174.000,21.200,4.694,1.629,0.886,0.4151
0,310,0,99,87.000,20.600,4.046,1.476,0.949,0.3003
0,308,0,99,23.000,19.100,3.398,1.170,1.039,0.1526
0,305,0,99,0.000,17.200,3.219,0.875,1.085,0.0469
0,302,0,99,0.000,15.900,3.040,0.743,1.062,0.0458
0,301,0,99,0.000,15.000,3.129,0.624,1.080,0.0843
0,301,0,99,0.000,14.300,3.219,0.518,1.110,0.0490
0,301,0,99,0.000,13.700,3.107,0.449,1.118,0.0539
0,302,0,99,0.000,13.900,2.995,0.461,1.126,0.1170
0,301,0,99,0.000,13.600,2.928,0.428,1.128,0.1389
0,301,0,99,0.000,13.400,2.861,0.411,1.126,0.1319
0,300,0,99,0.000,12.700,2.816,0.345,1.122,0.0911
0,300,0,99,0.000,12.200,2.772,0.290,1.130,0.1010
0,301,0,99,0.000,11.800,2.369,0.260,1.123,0.1145
0,301,0,99,0.000,11.600,1.967,0.220,1.145,0.1204
0,313,0,99.4,0.000,11.600,1.945,0.223,1.142,0.1044
0,304,0,99,0.000,11.400,1.922,0.220,1.127,0.0748
0,305,0,99.1,0.000,11.400,2.213,0.202,1.145,0.0812
0,303,0,99.1,0.000,11.300,2.503,0.188,1.151,0.0883
0,303,0,99.1,0.000,11.300,2.727,0.190,1.148,0.0889
0,303,0,99.1,0.000,11.100,2.950,0.165,1.155,0.0520
0,303,0,99.1,0.000,11.100,2.749,0.165,1.155,0.0648
0,302,0,99.1,0.000,11.000,2.548,0.155,1.157,0.0693
0,302,0,99.1,0.000,10.800,2.325,0.131,1.164,0.1025
0,302,0,99.2,0.000,10.800,2.101,0.133,1.161,0.0632
0,303,0,99.2,0.000,10.400,2.258,0.116,1.144,0.0762
0,303,0,99.2,0.000,10.400,2.414,0.115,1.146,0.0748
0,303,0,99.2,6.000,10.500,2.101,0.117,1.152,0.0866
0,303,0,99.3,47.000,10.800,1.788,0.143,1.152,0.0721
0,303,0,99.3,122.000,12.200,2.369,0.219,1.201,0.1367
0,302,0,99.4,214.000,14.300,2.950,0.357,1.272,0.2542
0,304,0,99.4,304.000,16.101,2.794,0.516,1.312,0.2886
0,309,0,99.4,389.000,17.800,2.638,0.697,1.339,0.2272
0,317,0,99.4,473.000,19.600,3.085,0.938,1.341,0.2798
0,322,0,99.4,534.000,21.100,3.532,1.216,1.284,0.3046
0,327,0,99.4,598.000,22.400,3.263,1.569,1.138,0.2987
0,333,0,99.4,624.000,23.100,2.995,1.742,1.083,0.1643
0,337,0,99.4,650.000,23.700,3.375,1.882,1.047,0.1442
0,341,0,99.4,621.000,24.400,3.755,2.036,1.018,0.2860
0,343,0,99.4,576.000,25.000,4.023,2.180,0.986,0.3413
0,346,0,99.3,667.000,25.800,4.292,2.372,0.948,0.2811
0,347,0,99.3,658.000,26.600,4.672,2.557,0.924,0.3451
0,348,0,99.3,600.000,26.900,5.052,2.592,0.951,0.4048
0,350,0,99.3,494.000,27.100,5.432,2.608,0.977,0.3767
0,350,0,99.3,444.000,26.800,5.812,2.577,0.946,0.4050
0,351,0,99.3,393.000,26.900,5.655,2.521,1.022,0.3821
0,350,0,99.2,286.000,26.800,5.499,2.460,1.062,0.4165
0,349,0,99.3,224.000,26.400,5.052,2.307,1.133,0.4324
0,348,0,99.3,148.000,26.000,4.605,2.239,1.120,0.3611
0,344,0,99.3,50.000,24.500,3.845,1.894,1.178,0.2371
0,341,0,99.3,12.000,22.600,3.085,1.467,1.273,0.1149
0,340,0,99.3,0.000,21.000,3.107,1.202,1.284,0.0663
0,342,0,99.3,0.000,20.000,3.129,1.015,1.321,0.0387
0,343,0,99.3,0.000,19.600,3.085,0.924,1.355,0.0480
0,335,0,99.3,0.000,18.700,3.040,0.768,1.387,0.0412
0,333,0,99.4,0.000,18.400,3.286,0.732,1.382,0.0520
0,328,0,99.4,0.000,17.300,3.532,0.604,1.369,0.0520
0,325,0,99.4,0.000,16.600,3.554,0.539,1.349,0.0707
0,323,0,99.4,0.000,17.100,3.576,0.562,1.387,0.0949
0,321,0,99.4,0.000,16.800,3.621,0.463,1.449,0.1127
0,313,0,99.4,0.000,16.400,3.666,0.392,1.472,0.1315
0,308,0,99.4,0.000,16.000,3.487,0.316,1.500,0.1175
0,309,0,99.4,0.000,16.000,3.308,0.289,1.528,0.1490
0,365,0,99.5,0.000,15.500,3.152,0.234,1.525,0.2472
0,319,0,99.4,0.000,15.700,2.995,0.223,1.559,0.0980
0,323,0,99.4,0.000,15.700,3.107,0.207,1.575,0.1039
0,335,0,99.4,0.000,15.800,3.219,0.199,1.594,0.1039
0,349,0,99.4,0.000,15.700,2.928,0.186,1.597,0.1382
0,366,0,99.4,0.000,16.101,2.638,0.183,1.646,0.1281
0,357,0,99.4,0.000,16.500,2.570,0.192,1.684,0.1153
0,350,0,99.4,0.000,16.600,2.503,0.153,1.735,0.1640
0,360,0,99.4,0.000,16.700,2.705,0.086,1.814,0.2254
0,353,0,99.5,0.000,16.900,2.906,0.044,1.880,0.1972
0,356,0,99.5,0.000,17.200,2.928,0.024,1.937,0.2425
0,363,0,99.5,0.000,17.100,2.950,0.004,1.945,0.1844
0,361,0,99.5,4.000,17.300,2.705,0.000,1.973,0.2225
0,358,0,99.5,30.000,17.600,2.459,0.000,2.011,0.2360
0,356,0,99.5,35.000,18.000,3.085,0.000,2.062,0.2002
0,373,0,99.6,82.000,18.400,3.710,0.000,2.115,0.2421
0,387,0,99.6,108.000,19.400,4.292,0.005,2.247,0.3082
0,393,0,99.6,283.000,21.200,4.873,0.088,2.428,0.3467
0,399,0,99.6,445.000,24.000,5.812,0.361,2.621,0.4585
0,403,0,99.6,301.000,25.400,6.750,0.571,2.671,0.6086
0,401,0,99.6,319.000,26.400,6.728,0.730,2.710,0.5795
0,415,0,99.6,371.000,27.200,6.706,0.884,2.722,0.5612
0,412,0,99.6,544.000,28.300,6.884,1.116,2.729,0.5935
0,413,0,99.6,590.000,28.600,7.063,1.171,2.742,0.5637
0,415,0,99.6,466.000,28.500,6.460,1.183,2.707,0.5518
0,419,0,99.5,337.000,28.100,5.856,1.095,2.705,0.4801
0,417,0,99.5,365.000,28.700,6.035,1.229,2.707,0.4586
0,414,0,99.5,479.000,29.400,6.214,1.423,2.675,0.4595
0,421,0,99.4,226.000,29.100,6.348,1.390,2.637,0.4316
0,415,1.8,99.4,224.000,26.300,6.482,0.763,2.657,NaN
0,407,0,99.4,309.000,27.600,6.639,0.983,2.709,0.4177
0,406,0,99.4,184.000,27.900,6.795,1.068,2.689,0.4635
0,411,0,99.4,135.000,27.800,5.923,1.054,2.681,0.4107
0,426,0,99.4,27.000,27.600,5.052,1.067,2.624,0.3977
0,408,0,99.4,32.000,26.600,4.314,0.846,2.634,0.2898
0,403,0,99.4,5.000,25.500,3.576,0.637,2.625,0.2095
0,405,0,99.5,0.000,24.800,3.710,0.523,2.606,0.1855
0,405,0,99.5,0.000,24.500,3.845,0.437,2.636,0.2193
0,408,0,99.5,0.000,24.500,4.336,0.446,2.627,0.2687
0,406,0,99.5,0.000,24.200,4.828,0.411,2.607,0.2943
0,406,0,99.5,0.000,24.100,4.292,0.420,2.580,0.2876
0,402,0,99.5,0.000,24.000,3.755,0.421,2.561,0.2546
0,396,0,99.5,0.000,23.600,3.375,0.382,2.529,0.1913
0,391,0,99.5,0.000,23.700,2.995,0.419,2.510,0.1603
0,384,0,99.6,0.000,23.400,3.353,0.394,2.482,0.1709
0,376,0,99.6,0.000,22.800,3.710,0.325,2.449,0.1871
0,370,0,99.6,0.000,22.200,3.576,0.262,2.412,0.1975
0,368,0,99.5,0.000,21.900,3.442,0.237,2.389,0.2168
0,382,0,99.5,0.000,21.700,3.353,0.221,2.373,0.1876
0,364,0,99.6,0.000,21.400,3.263,0.207,2.340,0.2074
0,364,0,99.6,0.000,21.100,3.062,0.170,2.330,0.2307
0,363,0,99.6,0.000,20.800,2.861,0.140,2.315,0.2078
0,363,0,99.6,0.000,20.700,2.906,0.137,2.303,0.1814
0,362,0,99.6,0.000,20.400,2.950,0.115,2.280,0.2005
0,362,0,99.6,0.000,20.200,2.816,0.092,2.273,0.1670
0,362,0,99.6,0.000,19.700,2.682,0.057,2.236,0.1077
0,362,0,99.6,0.000,19.600,2.883,0.043,2.236,0.1466
0,361,0,99.6,0.000,19.600,3.085,0.039,2.240,0.1670
0,361,0,99.6,0.000,19.400,2.794,0.029,2.222,0.1772
0,362,0,99.6,0.000,19.300,2.503,0.016,2.221,0.1338
0,362,0,99.6,5.000,19.400,2.369,0.014,2.238,0.1720
0,366,0,99.6,53.000,19.700,2.235,0.021,2.273,0.1761
0,374,0,99.7,133.000,21.100,2.839,0.108,2.393,0.2590
0,372,0,99.7,160.000,22.000,3.442,0.201,2.441,0.2698
0,370,0,99.7,170.000,22.300,3.889,0.237,2.454,0.2369
0,372,0,99.7,373.000,23.600,4.336,0.411,2.500,0.3129
0,383,0,99.7,434.000,25.700,4.649,0.743,2.557,0.3122
0,397,0,99.7,384.000,26.900,4.962,0.961,2.582,0.3673
0,401,0,99.7,439.000,27.500,5.007,1.102,2.568,0.3669
0,398,0,99.7,340.000,27.700,5.052,1.148,2.565,0.4240
0,397,0,99.7,462.000,27.900,5.074,1.214,2.542,0.3896
0,418,0,99.7,650.000,29.300,5.096,1.553,2.521,0.3950
0,410,0,99.6,625.000,29.400,5.409,1.632,2.466,0.3650
0,411,0,99.6,576.000,29.800,5.722,1.720,2.473,0.4596
0,438,0,99.6,521.000,30.000,5.543,1.774,2.468,0.4027
0,468,0,99.5,425.000,30.100,5.364,1.840,2.427,0.4253
0,482,0,99.5,456.000,30.400,5.387,1.950,2.391,0.4353
0,481,0,99.5,313.000,30.400,5.409,1.967,2.373,0.3630
0,475,0,99.5,257.000,30.000,5.342,1.825,2.417,0.3946
0,470,0,99.5,166.000,29.600,5.275,1.734,2.412,0.3693
0,465,0,99.5,126.000,29.100,4.560,1.576,2.452,0.3689
0,460,0,99.5,75.000,28.500,3.845,1.425,2.465,0.2927
0,454,0,99.5,39.000,27.800,3.509,1.289,2.445,0.2470
0,423,0,99.5,5.000,26.800,3.174,1.110,2.412,0.1838
0,398,0,99.5,0.000,25.700,2.995,0.918,2.382,0.1360
0,397,0,99.5,0.000,25.200,2.816,0.831,2.373,0.1539
0,387,0,99.5,0.000,24.200,2.906,0.659,2.360,0.0768
0,377,0,99.5,0.000,23.900,2.995,0.596,2.368,0.1520
0,373,0,99.6,0.000,23.600,2.950,0.522,2.390,0.1517
0,370,0,99.6,0.000,23.200,2.906,0.449,2.392,0.1581
0,368,0,99.6,0.000,22.400,2.816,0.341,2.366,0.0693
0,368,0,99.6,0.000,21.800,2.727,0.269,2.341,0.0520
0,367,0,99.6,0.000,21.700,2.950,0.234,2.360,0.1082
0,368,0,99.6,0.000,22.200,3.174,0.268,2.407,0.2202
0,371,0,99.6,0.000,21.700,2.973,0.216,2.379,0.1884
0,378,0,99.6,0.000,21.500,2.772,0.177,2.386,0.1852
0,357,0,99.3,0.000,21.500,2.861,0.164,2.398,0.0800
0,375,0,99.6,0.000,21.900,2.950,0.205,2.421,0.1749
0,371,0,99.6,0.000,21.600,3.018,0.170,2.408,0.1371
0,367,0,99.6,0.000,21.100,3.085,0.115,2.385,0.1300
0,364,0,99.6,0.000,20.700,2.772,0.081,2.359,0.1109
0,364,0,99.5,0.000,20.500,2.459,0.065,2.345,0.1217
0,364,0,99.6,0.000,20.100,2.414,0.035,2.316,0.0656
0,364,0,99.6,0.000,20.100,2.369,0.024,2.327,0.0943
0,366,0,99.6,0.000,19.900,2.213,0.014,2.308,0.1183
0,369,0,99.6,0.000,19.800,2.056,0.007,2.301,0.1175
0,373,0,99.6,0.000,19.700,2.123,0.002,2.291,0.0985
0,377,0,99.6,0.000,19.700,2.190,0.000,2.293,0.0900
0,384,0,99.6,3.000,19.500,1.967,0.000,2.265,0.0424
0,395,0,99.6,35.000,19.600,1.743,0.002,2.277,0.0632
0,410,0,99.6,99.000,20.600,2.302,0.051,2.374,0.1549
0,385,0,99.7,180.000,21.600,2.861,0.124,2.454,0.2114
0,379,0,99.7,266.000,23.500,3.286,0.327,2.566,0.2638
0,389,0,99.7,346.000,24.600,3.710,0.510,2.581,0.2973
0,411,0,99.7,418.000,26.000,3.777,0.736,2.623,0.2841
0,454,0,99.7,478.000,27.100,3.845,0.936,2.648,0.2869
0,467,0,99.6,483.000,28.100,3.822,1.137,2.663,0.2968
0,470,0,99.6,448.000,28.400,3.800,1.254,2.614,0.2938
0,472,0,99.6,421.000,28.700,3.979,1.378,2.557,0.2095
0,476,0,99.5,490.000,29.200,4.157,1.508,2.543,0.3673
0,480,0,99.5,505.000,29.800,4.202,1.708,2.486,0.3222
0,474,0,99.5,284.000,29.400,4.247,1.624,2.474,0.3400
0,478,0,99.4,472.000,30.200,4.537,1.863,2.428,0.3917
0,489,0,99.4,573.000,30.800,4.828,2.017,2.424,0.3860
0,488,0,99.3,466.000,30.600,4.917,1.994,2.396,0.2596
0,480,0,99.3,268.000,30.500,5.007,1.965,2.400,0.4286
0,476,0,99.3,282.000,30.100,5.208,1.848,2.418,0.2755
0,482,0,99.3,256.000,30.600,5.409,1.999,2.392,0.4629
0,478,0,99.3,222.000,30.400,5.029,1.985,2.356,0.4123
0,472,0,99.2,135.000,29.800,4.649,1.808,2.385,0.3544
0,464,0,99.2,58.000,28.900,4.001,1.570,2.412,0.2470
0,456,0,99.2,14.000,28.000,3.353,1.365,2.414,0.2343
0,444,0,99.2,0.000,26.300,3.129,1.010,2.410,0.1389
0,435,0,99.2,0.000,25.000,2.906,0.760,2.405,0.1127
0,431,0,99.2,0.000,24.300,2.950,0.644,2.392,0.0721
0,376,0,99.2,0.000,23.600,2.995,0.533,2.378,0.0872
0,373,0,99.2,0.000,23.900,3.107,0.570,2.395,0.1819
0,372,0,99.2,0.000,23.500,3.219,0.521,2.372,0.2030
0,369,0,99.2,0.000,22.900,3.196,0.458,2.333,0.1977
0,364,0,99.2,0.000,22.100,3.174,0.354,2.304,0.1673
0,363,0,99.2,0.000,22.100,3.129,0.365,2.294,0.1643
0,361,0,99.2,0.000,21.600,3.085,0.299,2.279,0.1513
0,360,0,99.2,0.000,21.300,3.018,0.261,2.270,0.1852
0,358,0,99.3,0.000,20.800,2.950,0.216,2.239,0.1149
0,346,0,99,0.000,20.300,2.772,0.164,2.216,0.2229
0,355,0,99.3,0.000,20.500,2.593,0.169,2.241,0.1265
0,354,0,99.3,0.000,20.600,2.190,0.165,2.260,0.1393
0,355,0,99.3,0.000,20.200,1.788,0.135,2.231,0.0787
0,352,0,99.3,0.000,19.700,2.146,0.092,2.202,0.0938
0,347,0,99.3,0.000,19.300,2.503,0.067,2.170,0.0735
0,345,0,99.3,0.000,19.200,2.682,0.056,2.168,0.0831
0,343,0,99.3,0.000,19.100,2.861,0.042,2.167,0.0872
0,341,0,99.3,0.000,19.000,2.772,0.029,2.167,0.1338
0,339,0,99.3,0.000,18.600,2.682,0.015,2.126,0.1204
0,337,0,99.3,0.000,18.200,2.302,0.002,2.086,0.0548
0,335,0,99.3,0.000,18.100,1.922,0.002,2.073,0.0447
0,332,0,99.3,3.000,18.000,1.989,0.002,2.060,0.0592
0,331,0,99.3,37.000,18.200,2.056,0.006,2.082,0.1229
0,334,0,99.3,107.000,19.200,2.749,0.060,2.163,0.1664
0,338,0,99.3,192.000,20.700,3.442,0.186,2.254,0.2408
0,345,0,99.3,280.000,22.400,4.448,0.406,2.301,0.3650
0,350,0,99.4,365.000,23.700,5.454,0.657,2.272,0.3547
0,356,0,99.4,442.000,25.200,5.923,0.975,2.229,0.4537
0,363,0,99.4,495.000,26.400,6.393,1.305,2.135,0.5021
0,367,0,99.3,553.000,27.200,6.303,1.487,2.119,0.5355
0,373,0,99.3,564.000,27.600,6.214,1.559,2.132,0.5211
0,390,0,99.3,578.000,27.800,6.214,1.585,2.150,0.4545
0,388,0,99.2,617.000,28.400,6.214,1.730,2.138,0.5139
0,395,0,99.2,747.000,29.000,6.035,1.895,2.109,0.4670
0,392,0,99.2,601.000,29.200,5.856,1.962,2.089,0.4437
0,391,0,99.1,458.000,29.100,5.566,1.987,2.041,0.5280
0,397,0,99.1,444.000,29.000,5.275,1.971,2.033,0.4107
0,387,0,99.1,492.000,29.500,5.409,2.083,2.039,0.4710
0,390,0,99.1,414.000,29.500,5.543,2.083,2.039,0.4007
0,391,0,99.1,372.000,29.700,5.364,2.144,2.025,0.4573
0,384,0,99.1,229.000,29.300,5.186,2.055,2.020,0.4157
0,382,0,99.1,183.000,29.000,4.739,2.023,1.981,0.3225
0,381,0,99,110.000,28.600,4.292,1.903,2.010,0.3170
0,371,0,99,58.000,27.700,3.979,1.672,2.041,0.1990
0,365,0,99,8.000,25.700,3.666,1.212,2.088,0.1118
0,359,0,99,0.000,23.900,3.532,0.920,2.044,0.0480
0,356,0,99,0.000,23.100,3.398,0.817,2.008,0.0755
0,354,0,99,0.000,22.500,3.263,0.750,1.974,0.0100
0,352,0,99,0.000,22.200,3.129,0.683,1.992,0.0860
0,349,0,99,0.000,22.100,2.973,0.639,2.020,0.1005
