LAI,Lwin,PPT,Pa,Rg,Ta,U,VPD,ea,ustar
0,314,0,97.8,37,4.599999905,10.326624,0.106065011,0.741988035,0.655896333
0,313,0,97.9,16,4.400000095,9.119616,0.121322691,0.714941536,0.597159945
0,312,0,97.9,1,4.300000191,8.60552,0.120474243,0.709950062,0.470212718
0,310,0,98,0,4.199999809,8.091424,0.109730577,0.714889847,0.467653718
0,307,0,98,0,4.199999809,6.660896,0.151807714,0.672812711,0.48815981
0,307,0,98.1,0,3.799999952,5.230368,0.114705825,0.687056032,0.374032084
0,308,0,98.1,0,3.5,5.0292,0.08245979,0.702527543,0.21977261
0,304,0,98.2,0,3.599999905,4.828032,0.083044392,0.707499638,0.322335229
0,246,0,98.2,0,3.200000048,4.537456,0.10533042,0.663193416,0.208566536
0,225,0,98.2,0,1.700000048,4.24688,0.050432611,0.640267298,0.128452326
0,235,0,98.3,0,1.100000024,5.14096,0.029113868,0.632464536,0.167630546
0,263,0,98.3,0,1.100000024,6.03504,0.021835421,0.639742983,0.225610284
0,286,0,98.4,0,0.800000012,5.14096,0.014245002,0.633184462,0.290860791
0,272,0,98.4,0,0.699999988,4.24688,0.014785224,0.627987826,0.268700577
0,256,0,98.4,0,0.400000006,3.9116,0.008177225,0.620803991,0.208566536
0,218,0,98.4,0,0,3.57632,0.003665989,0.607334011,0.081240384
0,257,0,98.9,0,-0.300000012,3.755136,0.000597781,0.597216634,0.034641016
0,247,0,98.5,0,-0.400000006,3.933952,0,0.593475583,0.167928556
0,256,0,98.5,0,-0.300000012,3.710432,0,0.597814415,0.179164729
0,231,0,98.5,0,-0.400000006,3.486912,0,0.593475583,0.168522996
0,220,0,98.5,0,-0.899999976,3.46456,0,0.572197149,0.087749644
0,232,0,98.5,0,-1,3.442208,0,0.568023529,0.099498744
0,242,0,98.6,0,-1.200000048,2.972816,0,0.55975714,0.070710678
0,250,0,98.6,0,-1.399999976,2.503424,0,0.551597554,0.086023253
0,262,0,98.6,0,-1.700000048,2.279904,0,0.539555807,0.05
0,273,0,98.6,0,-1.799999952,2.056384,0,0.53559401,0.038729834
0,278,0,98.6,0,-1.899999976,1.765808,0,0.531658019,0.01
0,278,0,98.7,0,-2,1.475232,0,0.527747696,0.046904158
0,286,0,98.7,0,-2,2.101088,0,0.527747696,0
0,296,0,98.8,0,-1.799999952,2.726944,0,0.53559401,0.064031242
0,301,0,98.8,2,-1.100000024,2.704592,0,0.56387691,0.093273791
0,303,0,98.8,11,-0.699999988,2.68224,0,0.580625995,0.100498756
0,305,0,98.9,26,-0.400000006,2.950464,0,0.593475583,0.088881944
0,306,0,98.9,45,-0.200000003,3.218688,0,0.602181324,0.09797959
0,306,0,98.9,66,0,3.308096,0,0.611,0.121243557
0,301,0,98.9,99,0.300000012,3.397504,0.003122342,0.621320188,0.158113883
0,296,0,98.9,215,0.600000024,3.68808,0.0146786,0.623467714,0.239582971
0,295,0,98.9,195,1,3.978656,0.018393867,0.638438108,0.297825452
0,304,0,98.9,187,1.399999976,3.9116,0.018255445,0.657744928,0.248797106
0,306,0,98.8,226,1.899999976,3.844544,0.028734177,0.67192188,0.332264955
0,306,0,98.8,203,2,3.24104,0.02329371,0.682387879,0.262868789
0,306,0,98.8,201,2.299999952,2.637536,0.025240886,0.695709186,0.269629375
0,304,0,98.8,196,2.900000095,2.771648,0.035374355,0.716992035,0.176635217
0,299,0,98.8,201,3.599999905,2.90576,0.04666304,0.74388099,0.269814751
0,286,0,98.8,232,4.199999809,2.726944,0.070953572,0.753666853,0.212367606
0,304,0,98.8,154,4.5,2.548128,0.082574457,0.759565953,0.178605711
0,280,0,98.8,179,4.800000191,2.615184,0.092931736,0.767056751,0.203960781
0,275,0,98.8,74,4.800000191,2.68224,0.081745499,0.778242987,0.205912603
0,276,0,98.8,46,4.800000191,2.414016,0.078303528,0.781684959,0.142828569
0,288,0,98.8,18,4.599999905,2.145792,0.056002313,0.792050733,0.108627805
0,295,0,98.8,1,4.300000191,2.12344,0.043204552,0.787219754,0.099498744
0,305,0,98.8,0,4.099999905,2.101088,0.034409025,0.784443422,0.080622578
0,298,0,98.8,0,4.099999905,2.101088,0.036866832,0.781985616,0.04
0,275,0,98.9,0,3.700000048,2.101088,0.014337027,0.781798458,0.034641016
0,285,0,98.9,0,3.5,2.190496,0.014135967,0.770851366,0.034641016
0,272,0,98.9,0,3.400000095,2.279904,0.01247675,0.766988443,0.043588989
0,242,0,98.9,0,3,2.637536,0.007580079,0.750138421,0.03
0,243,0,98.9,0,2.299999952,2.995168,0.000721158,0.720228914,0.026457513
0,239,0,98.9,0,1.799999952,3.01752,0,0.695662219,0.014142136
0,243,0,98.9,0,1.100000024,3.039872,0,0.661578404,0
0,252,0,98.9,0,1.100000024,2.816352,0,0.661578404,0.01
0,246,0,98.9,0,1.100000024,2.592832,0,0.661578404,0.05
0,240,0,98.9,0,1.100000024,2.279904,0,0.661578404,0.024494897
0,238,0,98.9,0,0.699999988,1.966976,0,0.64277305,0.031622777
0,305,0,99.4,0,0.400000006,2.168144,0,0.628981216,0.21
0,269,0,98.9,0,0.300000012,2.369312,0,0.624442531,0.034641016
0,276,0,98.9,0,0.300000012,2.324608,0,0.624442531,0.031622777
0,280,0,98.9,0,0.300000012,2.279904,0,0.624442531,0.052915026
0,287,0,98.9,0,0.200000003,1.877568,0,0.619932873,0.156524758
0,306,0,98.9,0,0.600000024,1.475232,0,0.638146315,0.096953597
0,310,0,98.9,0,0.800000012,1.296416,0,0.647429464,0.090553851
0,304,0,98.9,0,1.100000024,1.1176,0,0.661578404,0.093273791
0,278,0,98.9,0,1.200000048,1.654048,0,0.66635517,0.081853528
0,271,0,98.9,0,0.600000024,2.190496,0,0.638146315,0.076811458
0,290,0,98.9,0,0.600000024,1.989328,0,0.638146315,0.089442719
0,292,0,98.9,0,1.100000024,1.78816,0,0.661578404,0.125698051
0,278,0,98.9,0,1,2.168144,0,0.656831975,0.072801099
0,276,0,99,0,0.800000012,2.548128,0,0.647429464,0.041231056
0,270,0,99,3,0.5,2.615184,0,0.633549089,0.034641016
0,277,0,99,34,0.100000001,2.68224,0,0.615452082,0.028284271
0,293,0,99.1,69,0.5,2.503424,0,0.633549089,0.164924225
0,269,0,99.1,74,0.800000012,2.324608,0,0.647429464,0.13
0,272,0,99.1,146,1.399999976,3.218688,0,0.676000373,0.171172428
0,262,0,99.1,259,2.700000048,4.112768,0,0.741762358,0.209284495
0,289,0,99.1,213,3.299999952,4.559808,0,0.773977414,0.237907545
0,274,0,99.1,276,3.799999952,5.006848,0.007219251,0.794542606,0.258843582
0,291,0,99.1,271,4.5,5.386832,0.08341704,0.758723369,0.257293607
0,313,0,99.1,170,4.400000095,5.766816,0.112118924,0.724145304,0.287749891
0,314,0,99.1,135,4.199999809,5.610352,0.109730577,0.714889847,0.341027858
0,313,0,99.1,134,4.099999905,5.453888,0.114696753,0.704155694,0.364417343
0,312,0,99.1,166,4.400000095,5.36448,0.133873355,0.702390872,0.355949435
0,314,0,99.1,94,4.400000095,5.275072,0.128016424,0.708247803,0.323882695
0,313,0,99.1,122,4.699999809,5.118608,0.146970713,0.707031617,0.328481354
0,312,0,99.2,119,4.800000191,4.962144,0.166072404,0.693916082,0.281069387
0,315,0,99.2,77,4.800000191,4.939792,0.155746639,0.704241848,0.304959014
0,314,0,99.2,60,4.699999809,4.91744,0.147825229,0.706177101,0.210475652
0,313,0,99.2,23,4.300000191,4.202176,0.112996531,0.717427775,0.301164407
0,312,0,99.3,8,4.099999905,3.486912,0.100769317,0.71808313,0.243104916
0,309,0,99.3,2,4,3.218688,0.092741203,0.720378952,0.179722008
0,309,0,99.3,0,4,2.950464,0.09111414,0.722006016,0.228473193
0,310,0,99.3,0,3.799999952,2.90576,0.08743313,0.714328727,0.148660688
0,300,0,99.4,0,3.799999952,2.861056,0.097058767,0.704703089,0.181107703
0,292,0,99.4,0,3.400000095,2.995168,0.067062622,0.712402571,0.118321596
0,309,0,99.4,0,3.400000095,3.12928,0.050686884,0.72877831,0.146969385
0,293,0,99.4,0,3.400000095,3.24104,0.050686884,0.72877831,0.14
0,297,0,99.4,0,2.900000095,3.3528,0.033116448,0.719249943,0.103440804
0,294,0,99.4,0,2.700000048,3.553968,0.024486732,0.717275626,0.076811458
0,285,0,99.4,0,2.400000095,3.755136,0.017431958,0.708672165,0.124096737
0,298,0,99.4,0,2.400000095,3.442208,0.010168646,0.715935477,0.16881943
0,303,0,99.4,0,2.599999905,3.12928,0.015471901,0.721038175,0.192353841
0,305,0,99.4,0,2.599999905,3.822192,0.013998404,0.722511671,0.19
0,305,0,99.4,0,2.700000048,4.515104,0.012614328,0.72914803,0.183575598
0,210,0,99.9,0,2.900000095,4.895088,0.020321405,0.732044986,0.113578167
0,306,0,99.4,0,3.099999905,5.275072,0.027482593,0.735621657,0.243926218
0,306,0,99.4,0,3.200000048,5.342128,0.030753431,0.737770405,0.260768096
0,305,0,99.4,0,3,5.409184,0.027288324,0.730430176,0.242280829
0,304,0,99.4,0,2.900000095,5.342128,0.028600585,0.723765805,0.271477439
0,303,0,99.5,0,2.900000095,5.275072,0.03763231,0.71473408,0.353128872
0,301,0,99.5,0,2.900000095,5.409184,0.036127037,0.716239354,0.31591138
0,301,0,99.5,0,2.799999952,5.543296,0.032134655,0.714913073,0.326649659
0,299,0,99.5,0,2.799999952,5.677408,0.028398076,0.718649652,0.312089731
0,294,0,99.5,0,2.599999905,5.81152,0.01915569,0.717354386,0.328329103
0,264,0,99.5,0,2.200000048,6.079744001,0.01217258,0.703655845,0.239374184
0,265,0,99.5,0,1.899999976,6.347968,0.007709152,0.692946905,0.236643191
0,283,0,99.5,0,2,6.303264,0.006352822,0.699328766,0.295803989
0,272,0,99.6,0,1.899999976,6.25856,0.004204988,0.696451069,0.324037035
0,274,0,99.6,1,1.899999976,6.37032,0.004204988,0.696451069,0.331813201
0,288,0,99.6,15,2,6.48208,0.007058682,0.698622907,0.314006369
0,291,0,99.7,45,2.299999952,7.107936,0.01947149,0.701478582,0.387943295
0,308,0,99.7,54,2.599999905,7.733792,0.02799685,0.708513226,0.399874981
0,308,0,99.7,68,2.599999905,7.93496,0.037574673,0.698935403,0.429068759
0,311,0,99.7,84,2.700000048,8.136128,0.043037242,0.698725116,0.443170396
0,312,0,99.8,109,2.700000048,7.867904,0.038585085,0.703177273,0.516623654
0,312,0.2,99.8,114,2.200000048,7.59968,0.0100245,0.705803925,NaN
0,309,0.6,99.8,75,0.800000012,7.443216,0,0.647429464,NaN
0,309,0.4,99.8,72,1.299999952,7.286752,0,0.671162433,NaN
0,312,0,99.8,95,2.5,7.398512,0,0.731290727,0.301164407
0,299,0,99.7,306,3.5,7.510272,0.035339916,0.749647417,0.435201103
0,273,0,99.7,339,4.300000191,7.443216,0.115489125,0.71493518,0.473180727
0,247,0,99.7,463,5,7.37616,0.170154178,0.701917878,0.469041576
0,248,0,99.7,402,5.400000095,7.554976,0.220723724,0.675966298,0.478957201
0,262,0,99.7,257,5.199999809,7.733792,0.249525523,0.634779838,0.409267639
0,296,0,99.7,102,4.900000095,7.48792,0.239157701,0.626853953,0.386781592
0,300,0,99.7,75,4.699999809,7.242048,0.241818142,0.612184188,0.361109402
0,256,0,99.7,53,4,6.191504,0.222090745,0.591029411,0.381706694
0,290,0,99.7,20,3.700000048,5.14096,0.209479833,0.586655652,0.38301436
0,285,0,99.8,2,3.299999952,5.0292,0.186606205,0.587371209,0.293768616
0,270,0,99.8,0,2.599999905,4.91744,0.139984083,0.596525992,0.205912603
0,288,0,99.8,0,2.700000048,4.492752,0.140241981,0.601520378,0.223159136
0,286,0,99.8,0,2.700000048,4.068064,0.146178114,0.595584244,0.244744765
0,261,0,99.8,0,2.299999952,4.13512,0.131252491,0.589697581,0.204939015
0,217,0,99.9,0,1.299999952,4.202176,0.093979377,0.577183056,0.157480158
0,216,0,99.9,0,0.5,4.179824,0.067160922,0.566388167,0.130766968
0,216,0,99.9,0,0.100000001,4.157472,0.056622362,0.55882972,0.115758369
0,215,0,99.9,0,0,3.889248,0.056823033,0.554176967,0.212367606
0,214,0,99.9,0,-0.300000012,3.621024,0.05260542,0.545208995,0.197737199
0,213,0,99.9,0,-0.699999988,3.643376,0.04296191,0.537664085,0.128062485
0,212,0,99.9,0,-0.800000012,3.665728,0.043801069,0.532596849,0.156204994
0,211,0,99.9,0,-1.100000024,3.598672,0.042847613,0.521029297,0.11
0,210,0,99.9,0,-1.299999952,3.531616,0.037777802,0.517886273,0.107703296
0,221,0,100.2,0,-1.799999952,3.68808,0.027843231,0.507750779,0
0,209,0,99.9,0,-2,3.844544,0.018993084,0.508754612,0.14106736
0,209,0,99.9,0,-2.099999905,3.777488,0.018329276,0.505533624,0.151657509
0,208,0,99.9,0,-2.200000048,3.710432,0.018193936,0.501809537,0.126491106
0,206,0,99.9,0,-2.299999952,3.531616,0.019091409,0.497077881,0.221133444
0,205,0,99.9,0,-2.5,3.3528,0.017284843,0.491291206,0.202237484
0,205,0,99.9,0,-2.799999952,3.419856,0.015411684,0.481960224,0.156204994
0,206,0,99.9,0,-3,3.486912,0.012244754,0.477779899,0.154596248
0,207,0,99.9,0,-3,3.330448,0.01175497,0.478269683,0.13892444
0,208,0,99.9,0,-3.200000048,3.173984,0.010615556,0.47215829,0.150332964
0,208,0,100,0,-3.5,3.285744,0.008492557,0.463583526,0.121655251
0,208,0,100,0,-3.5,3.397504,0.009436162,0.462639921,0.130384048
0,208,0,100,0,-3.5,3.196336,0.011795202,0.460280881,0.145945195
0,208,0,100,0,-3.599999905,2.995168,0.011707067,0.45685014,0.153297097
0,208,0,100.1,2,-3.700000048,3.01752,0.010225162,0.454836457,0.136381817
0,207,0,100.1,39,-3.900000095,3.039872,0.014193222,0.443946587,0.112694277
0,208,0,100.1,102,-3,3.173984,0.022530371,0.467494282,0.173493516
0,209,0,100.1,158.3333282,-2,3.308096,0.033765474,0.493982222,0.239582971
0,212,0,100.1,277.6666565,-0.800000012,3.330448,0.050140685,0.526257234,0.186815417
0,214,0,100.1,334,0.200000003,3.3528,0.066954678,0.552978194,0.170587221
0,217,0,100.1,397,1.100000024,3.621024,0.090649915,0.570928489,0.15
0,222,0,100.1,447,2.400000095,3.889248,0.106770754,0.619333369,0.216333077
0,226,0,100.1,482,3.599999905,4.336288,0.136825526,0.653718505,0.216333077
0,228,0,100.1,504,5,4.783328,0.222509313,0.649562744,0.280178515
0,229,0,100,513,5.900000095,5.409184,0.314912534,0.61341172,0.277668868
0,231,0,100,504,6.800000191,6.03504,0.387487841,0.600268448,0.29
0,233,0,100,480,7.599999905,6.504432,0.483470821,0.559907015,0.369052842
0,233,0,100,443,8.100000381,6.973824,0.555340576,0.524187375,0.352562051
0,231,0,100,393,8.300000191,6.571488,0.574991465,0.51930294,0.361109402
0,231,0,100,325,8.300000191,6.169152,0.587038946,0.507255458,0.398998747
0,231,0,100,266,8.199999809,5.498592,0.592852783,0.494036246,0.374432905
0,230,0,100,182,7.900000095,4.828032,0.546761703,0.518175766,0.328024389
0,230,0,100,102,7.400000095,4.13512,0.462483168,0.566736386,0.255147016
0,229,0,100,33,6.5,3.442208,0.401835537,0.565747421,0.166132477
0,227,0,100,0,4.800000191,3.151632,0.304609489,0.555378997,0.07
0,227,0,100.1,0,2.5,2.861056,0.185808301,0.545482426,0.03
0,228,0,100.1,0,2.900000095,2.369312,0.197193229,0.555173161,0.01
0,228,0,100.1,0,4,1.877568,0.238361168,0.574758988,0.017320508
0,227,0,100.1,0,3.799999952,1.810512,0.228609538,0.573152318,0.024494897
0,227,0,100.1,0,3.099999905,1.743456,0.203065729,0.560038521,0.038729834
0,228,0,100.1,0,3.400000095,1.318768,0.205086946,0.574378247,0.033166248
0,228,0,100.1,0,3.400000095,0.89408,0.205866718,0.573598475,0.079372539
0,226,0,100.2,0,1.700000048,1.251712,0.15060699,0.540092918,0.036055513
0,224,0,100.2,0,0.600000024,1.609344,0.077860379,0.560285936,0.017320508
0,222,0,100.2,0,0,1.45288,0.061100018,0.549899982,0.037416574
0,222,0,100.2,0,-0.800000012,1.296416,0.038614097,0.537783821,0.034641016
0,222,0,100.2,0,-0.600000024,1.251712,0.035089815,0.549791713,0.01
0,221,0,100.2,0,-0.400000006,1.207008,0.046881849,0.546593735,0.017320508
0,225,0,100,0,0.400000006,1.296416,0.079256099,0.549725116,0.058309519
0,220,0,100.2,0,0.100000001,1.385824,0.080625355,0.534826727,0.024494897
0,221,0,100.2,0,-0.600000024,1.832864,0.053219527,0.531662,0.02236068
0,221,0,100.2,0,0.300000012,2.279904,0.083054399,0.541388131,0.042426407
0,223,0,100.2,0,1.700000048,2.525776,0.122972667,0.567727241,0.02
0,222,0,100.2,0,1,2.771648,0.107078397,0.549753578,0.02236068
0,221,0,100.2,0,0.100000001,2.68224,0.079394454,0.536057629,0.017320508
0,221,0,100.2,0,-0.300000012,2.592832,0.069941241,0.527873174,0.033166248
0,221,0,100.2,0,-0.699999988,2.548128,0.057476091,0.523149904,0.038729834
0,222,0,100.2,0,-0.899999976,2.503424,0.052635109,0.51956204,0.024494897
0,223,0,100.2,0,-1.200000048,2.838704,0.044212887,0.515544254,0.075498344
0,224,0,100.2,0,-1.299999952,3.173984,0.042222226,0.513441849,0.0678233
0,241,0,100.2,0,-1.700000048,2.726944,0.031825569,0.507730238,0.06
0,257,0,100.2,0,-1.399999976,2.279904,0.030331478,0.521266077,0.083066239
0,268,0,100.2,4,-1.100000024,2.45872,0.030444378,0.533432532,0.083066239
0,272,0,100.2,40,-0.600000024,2.637536,0.035089815,0.549791713,0.135277493
0,253,0,100.3,49,0.100000001,3.196336,0.04431316,0.571138923,0.141421356
0,245,0,100.3,91,0.400000006,3.755136,0.047176248,0.581804968,0.19078784
0,266,0,100.3,171,1.100000024,3.621024,0.057565987,0.604012417,0.251594913
0,271,0,100.3,184,2,3.486912,0.069175184,0.636506405,0.232379001
0,256,0,100.3,235,2.799999952,4.291584,0.083699477,0.663348251,0.271845544
0,234,0,100.3,417,4.099999905,5.096256,0.131082034,0.687770413,0.313049517
0,234,0,100.3,480,5.699999809,5.655056,0.214379406,0.701174816,0.332114438
0,235,0,100.3,500,6.699999809,6.213856,0.306293941,0.674697027,0.495580468
0,238,0,100.2,505,7.5,5.945632,0.367133403,0.669143962,0.380131556
0,240,0,100.2,491,8.100000381,5.677408,0.412723923,0.666804029,0.342198773
0,241,0,100.2,470,8.600000381,5.520944,0.47392416,0.642853946,0.292574777
0,242,0,100.1,432,8.899999619,5.36448,0.520148182,0.61951985,0.267768557
0,241,0,100.1,384,9.300000191,5.520944,0.582430744,0.588400183,0.356089876
0,239,0,100.1,324,9.399999619,5.677408,0.61232338,0.566414583,0.321247568
0,239,0,100.1,257,9.399999619,5.230368,0.606424284,0.572313678,0.295972972
0,238,0,100,180,9.199999809,4.783328,0.523808575,0.639162027,0.306757233
0,235,0,100,103,8.5,4.58216,0.455179071,0.654059607,0.186547581
0,233,0,100,37,7.300000191,4.380992,0.350889397,0.671314788,0.168226038
0,232,0,100,1,5.699999809,4.492752,0.264767742,0.65078648,0.111803399
0,231,0,100,0,4.699999809,4.604512,0.210202312,0.643800018,0.142478069
0,230,0,99.9,0,4.5,4.604512,0.182843304,0.659297106,0.18973666
0,229,0,99.9,0,4.099999905,4.604512,0.188430417,0.630422031,0.201990099
0,228,0,99.9,0,3.400000095,4.313936,0.169996059,0.609469135,0.227156334
0,227,0,99.9,0,3.5,4.02336,0.185338163,0.59964917,0.213072758
0,226,0,99.9,0,2.599999905,3.9116,0.147351658,0.589158417,0.147648231
0,226,0,99.9,0,2.400000095,3.79984,0.138003063,0.588101059,0.134536241
0,226,0,99.9,0,2.5,3.553968,0.146305728,0.584984999,0.156524758
0,226,0,99.9,0,2.099999905,3.308096,0.133656037,0.577082944,0.155241747
0,225,0,99.9,0,1.799999952,3.151632,0.12316184,0.572500379,0.159687194
0,223,0,100,0,1.100000024,2.995168,0.101236832,0.560341572,0.052915026
0,223,0,100,0,0.899999976,2.90576,0.093916357,0.558199359,0.037416574
0,224,0,100,0,1.200000048,2.816352,0.105967891,0.560387279,0.047958315
0,248,0,99.7,0,1,2.816352,0.101166093,0.555665882,0.092195445
0,225,0,100,0,0.600000024,2.816352,0.081051379,0.557094935,0.037416574
0,226,0,100,0,0.800000012,3.173984,0.084822673,0.562606792,0.068556546
0,226,0,100,0,0.699999988,3.531616,0.07778312,0.564989931,0.05
0,227,0,100,0,0.400000006,2.838704,0.072965938,0.556015278,0.072801099
0,227,0,100,0,0.600000024,2.145792,0.080413187,0.557733128,0.083666003
0,227,0,99.9,0,0.600000024,2.34696,0.085518795,0.55262752,0.074833148
0,226,0,99.9,0,0.5,2.548128,0.086802298,0.546746792,0.069282032
0,227,0,99.9,0,0.600000024,2.838704,0.095091784,0.543054531,0.042426407
0,226,0,99.9,0,-0.100000001,3.12928,0.07521441,0.531362057,0.095916631
0,225,0,99.9,0,-1.700000048,3.553968,0.025892004,0.513663803,0.024494897
0,227,0,99.9,0,-0.400000006,3.978656,0.056970322,0.536505261,0.07
0,226,0,99.9,0,-0.100000001,4.001008,0.066722465,0.539854002,0.156843871
0,226,0,100,0,-0.400000006,4.02336,0.057563758,0.535911826,0.13
0,225,0,100,2,-0.800000012,3.844544,0.045530072,0.530867847,0.125698051
0,225,0,100,37,-0.5,3.665728,0.055966586,0.533198087,0.140356689
0,225,0,100,97,0.100000001,4.068064,0.072624397,0.542827685,0.137113092
0,226,0,100,152.3333282,1.200000048,4.4704,0.100636125,0.565719045,0.260192237
0,229,0,100,267.6666565,2.200000048,4.179824,0.121726096,0.594102329,0.243721152
0,234,0,100,323,4.300000191,3.889248,0.189435434,0.640988871,0.24959968
0,237,0,100,383,5.800000191,4.090416,0.256463075,0.665456655,0.294108823
0,240,0,99.9,432,6.599999905,4.291584,0.262268114,0.711998491,0.252388589
0,244,0,99.9,468,7.599999905,3.755136,0.332059884,0.711317952,0.253968502
0,246,0,99.9,490,8.399999619,3.218688,0.400274611,0.701469553,0.201246118
0,249,0,99.8,497,9.399999619,3.621024,0.46838603,0.710351932,0.220454077
0,251,0,99.8,486,10.10000038,4.02336,0.516894341,0.718523317,0.225388553
0,252,0,99.8,462,10.60000038,4.760976,0.566420269,0.710939538,0.181659021
0,252,0,99.8,427,11,5.498592,0.617160988,0.694650282,0.20904545
0,251,0,99.8,378,11,5.498592,0.622413445,0.689397825,0.235372046
0,250,0,99.7,320,11.19999981,5.498592,0.690616226,0.638725579,0.282665881
0,250,0,99.7,245,11.19999981,4.828032,0.670656157,0.658685649,0.266458252
0,249,0,99.8,169,11.10000038,4.157472,0.655643606,0.664907361,0.228910463
0,248,0,99.8,100,10.5,3.375152,0.60075717,0.668115257,0.172916165
0,247,0,99.8,34,9.5,2.592832,0.522623825,0.664068269,0.064031242
0,247,0,99.8,1,8.800000191,3.285744,0.440731907,0.691260645,0.03
0,245,0,99.8,0,8.100000381,3.978656,0.37921977,0.700308181,0.031622777
0,245,0,99.8,0,7.800000191,3.710432,0.384260654,0.673447029,0.041231056
0,244,0,99.7,0,6.5,3.442208,0.336960912,0.630622046,0.01
0,243,0,99.7,0,6.5,3.509264,0.334056044,0.633526914,0.014142136
0,243,0,99.7,0,6.5,3.57632,0.366009212,0.601573746,0.01
0,242,0,99.7,0,6,3.866896,0.37041893,0.564349098,0.02
0,241,0,99.7,0,5.199999809,4.157472,0.338894677,0.545410684,0.033166248
0,240,0,99.7,0,5,3.665728,0.322856665,0.549215391,0.064807407
0,237,0,99.7,0,3.299999952,3.173984,0.21602962,0.557947794,0.05
0,244,0,99.7,0,2.400000095,2.861056,0.167782676,0.558321446,0.071414284
0,243,0,99.7,0,2.599999905,2.548128,0.182716084,0.553793992,0.06164414
0,242,0,99.7,0,3.599999905,3.106928,0.253087616,0.537456414,0.06164414
0,245,0,99.7,0,3.5,3.665728,0.252876616,0.532110717,0.079372539
0,241,0,99.5,0,3.5,2.861056,0.259944606,0.525042727,0.096436508
0,239,0,99.7,0,3.299999952,2.056384,0.254744577,0.519232836,0.076157731
0,237,0,99.7,0,3.5,1.765808,0.273295307,0.511692026,0.067082039
0,236,0,99.7,0,3.700000048,1.475232,0.296298432,0.499837052,0.043588989
0,236,0,99.7,0,3.400000095,1.318768,0.292424345,0.487040849,0.014142136
0,236,0,99.7,0,3.299999952,1.162304,0.291136646,0.482840768,0.045825757
0,235,0,99.7,0,3.5,1.56464,0.3023525,0.482634833,0.045825757
0,234,0,99.7,0,2.400000095,1.966976,0.247679138,0.478424984,0.058309519
0,232,0,99.7,0,1.299999952,2.212848,0.184602356,0.486560077,0.113137085
0,234,0,99.7,0,2.599999905,2.45872,0.254911017,0.481599058,0.059160798
0,234,0,99.7,0,2,2.01168,0.233642578,0.47203901,0.064807407
0,231,0,99.7,0,0.800000012,1.56464,0.179357862,0.468071602,0.052915026
0,231,0,99.7,0,1.299999952,2.056384,0.200713134,0.470449299,0.06244998
0,233,0,99.7,0,1.600000024,2.548128,0.220865178,0.464903763,0.024494897
0,230,0,99.8,1,-0.600000024,3.039872,0.121644688,0.46323684,0.072111026
0,230,0,99.8,36,-0.800000012,3.531616,0.109502709,0.46689521,0.024494897
0,231,0,99.8,96,0.200000003,3.24104,0.125229979,0.494702894,0.084261498
0,233,0,99.8,150.6666718,2.099999905,2.950464,0.15853883,0.55220015,0.13190906
0,236,0,99.8,265.6666565,4.199999809,3.106928,0.262363338,0.562257086,0.14106736
0,239,0,99.8,320,5.699999809,3.263392,0.316072202,0.59948202,0.199499373
0,244,0,99.8,381,7.699999809,3.57632,0.426856089,0.623665102,0.178325545
0,247,0,99.8,431,9,3.889248,0.488074541,0.659314885,0.195703858
0,250,0,99.8,466,10.19999981,3.553968,0.619956827,0.623750791,0.235796523
0,252,0,99.8,488,11.19999981,3.218688,0.746504116,0.582837689,0.196468827
0,255,0,99.7,494,12,3.106928,0.834774208,0.566769831,0.235372046
0,256,0,99.7,484,12.69999981,2.995168,0.9005373,0.566991779,0.179164729
0,258,0,99.7,459,13.30000019,3.12928,0.951861954,0.57438517,0.155563492
0,257,0,99.7,422,13.69999981,3.263392,1.017767334,0.548763692,0.187082869
0,257,0,99.6,376,14.10000038,3.486912,1.086399078,0.521347835,0.260384331
0,256,0,99.6,317,14.39999962,3.710432,1.127405739,0.511875529,0.22627417
0,256,0,99.6,248,14.39999962,3.665728,1.140534115,0.498747153,0.144222051
0,254,0,99.6,174,14.19999981,3.621024,1.093463421,0.524735138,0.173493516
0,252,0,99.6,98,13.39999962,3.844544,1.019605732,0.516625947,0.122882057
0,250,0,99.6,24,11.89999962,4.068064,0.851585865,0.540748127,0.024494897
0,253,0,99.6,2,11.60000038,3.9116,0.785682297,0.579340513,0.033166248
0,252,0,99.6,0,11.19999981,3.755136,0.77178688,0.557554925,0.03
0,262,0,99.6,0,10.30000019,3.9116,0.693044996,0.559001624,0.02
0,260,0,99.6,0,9.399999619,4.068064,0.61940217,0.559335792,0.042426407
0,249,0,99.6,0,9,4.24688,0.589134693,0.558254733,0.050990195
0,243,0,99.6,0,8.199999809,4.425696,0.538462687,0.548426342,0.046904158
0,243,0,99.6,0,7.5,4.269232,0.485362768,0.550914596,0.04
0,246,0,99.6,0,7.400000095,4.112768,0.487203836,0.542015717,0.058309519
0,245,0,99.6,0,6.400000095,4.045712,0.404843187,0.556096626,0.058309519
0,242,0,99.5,0,5.400000095,3.978656,0.333777332,0.56291269,0.060827625
0,248,0,99.5,0,6.400000095,4.02336,0.390418792,0.570521021,0.036055513
0,245,0,99.5,0,6,4.068064,0.372289777,0.562478252,0.047958315
0,240,0,99.5,0,3.900000095,4.157472,0.265769911,0.541653449,0.036055513
0,241,0,99.5,0,4.599999905,4.24688,0.285102725,0.562950321,0.081240384
